xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,  -2.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,  -0.031796
Cy    = ,   0.000000
Cd=,   0.009858,ICd=,    0.000060,PCd=,    0.009798
Cl   = ,-2.51305e-16
Cm   =,  -0.0199477
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,   -0.103371, YCP=,   -0.000000, ZCP=,   -0.070972 
XNP=,    0.000000
Bending =,   -0.092336

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600,  0.101,-0.003543, 0.009763, 0.000006,-0.009185,-0.011109, 0.8534, 0.8915,-1.2805, 0.0000
   -0.4134,   0.1600,  0.072,-0.006069, 0.009755, 0.000008,-0.010911,-0.014798, 0.8542, 0.8890,-0.7364,-0.0000
   -0.4078,   0.1600,  0.058,-0.008765, 0.009746, 0.000009,-0.014128,-0.019659, 0.8551, 0.8864,-0.6661,-0.0000
   -0.3993,   0.1600,  0.058,-0.011561, 0.009737, 0.000012,-0.017091,-0.023387, 0.8560, 0.8836,-0.7058,-0.0000
   -0.3881,   0.1600,  0.068,-0.014478, 0.009728, 0.000017,-0.019316,-0.026241, 0.8569, 0.8807,-0.7240,-0.0001
   -0.3743,   0.1600,  0.081,-0.017491, 0.009719, 0.000025,-0.020744,-0.028329, 0.8579, 0.8777,-0.7090,-0.0004
   -0.3579,   0.1600,  0.095,-0.020526, 0.009709, 0.000034,-0.021485,-0.029775, 0.8589, 0.8747,-0.6714,-0.0008
   -0.3391,   0.1600,  0.106,-0.023485, 0.009700, 0.000043,-0.021708,-0.030719, 0.8598, 0.8718,-0.6240,-0.0017
   -0.3179,   0.1600,  0.114,-0.026274, 0.009691, 0.000052,-0.021587,-0.031297, 0.8607, 0.8690,-0.5759,-0.0031
   -0.2946,   0.1600,  0.118,-0.028818, 0.009683, 0.000059,-0.021269,-0.031629, 0.8615, 0.8665,-0.5320,-0.0052
   -0.2693,   0.1600,  0.119,-0.031073, 0.009676, 0.000064,-0.020863,-0.031803, 0.8623, 0.8642,-0.4944,-0.0082
   -0.2421,   0.1600,  0.118,-0.033021, 0.009670, 0.000068,-0.020440,-0.031884, 0.8629, 0.8623,-0.4632,-0.0125
   -0.2133,   0.1600,  0.116,-0.034666, 0.009664, 0.000070,-0.020043,-0.031915, 0.8634, 0.8607,-0.4381,-0.0182
   -0.1830,   0.1600,  0.113,-0.036023, 0.009660, 0.000071,-0.019694,-0.031919, 0.8639, 0.8593,-0.4183,-0.0256
   -0.1515,   0.1600,  0.110,-0.037111, 0.009657, 0.000071,-0.019403,-0.031912, 0.8642, 0.8583,-0.4029,-0.0348
   -0.1189,   0.1600,  0.107,-0.037952, 0.009654, 0.000071,-0.019174,-0.031901, 0.8645, 0.8574,-0.3914,-0.0459
   -0.0855,   0.1600,  0.105,-0.038566, 0.009652, 0.000071,-0.019003,-0.031890, 0.8647, 0.8568,-0.3832,-0.0592
   -0.0515,   0.1600,  0.104,-0.038966, 0.009651, 0.000071,-0.018891,-0.031882, 0.8648, 0.8564,-0.3780,-0.0747
   -0.0172,   0.1600,  0.103,-0.039165, 0.009650, 0.000071,-0.018835,-0.031878, 0.8649, 0.8562,-0.3754,-0.0923
    0.0172,   0.1600,  0.103,-0.039165, 0.009650, 0.000071,-0.018835,-0.031878, 0.8649, 0.8562,-0.3754,-0.0923
    0.0515,   0.1600,  0.104,-0.038966, 0.009651, 0.000071,-0.018891,-0.031882, 0.8648, 0.8564,-0.3780,-0.0747
    0.0855,   0.1600,  0.105,-0.038566, 0.009652, 0.000071,-0.019003,-0.031890, 0.8647, 0.8568,-0.3832,-0.0592
    0.1189,   0.1600,  0.107,-0.037952, 0.009654, 0.000071,-0.019174,-0.031901, 0.8645, 0.8574,-0.3914,-0.0459
    0.1515,   0.1600,  0.110,-0.037111, 0.009657, 0.000071,-0.019403,-0.031912, 0.8642, 0.8583,-0.4029,-0.0348
    0.1830,   0.1600,  0.113,-0.036023, 0.009660, 0.000071,-0.019694,-0.031919, 0.8639, 0.8593,-0.4183,-0.0256
    0.2133,   0.1600,  0.116,-0.034666, 0.009664, 0.000070,-0.020043,-0.031915, 0.8634, 0.8607,-0.4381,-0.0182
    0.2421,   0.1600,  0.118,-0.033021, 0.009670, 0.000068,-0.020440,-0.031884, 0.8629, 0.8623,-0.4632,-0.0125
    0.2693,   0.1600,  0.119,-0.031073, 0.009676, 0.000064,-0.020863,-0.031803, 0.8623, 0.8642,-0.4944,-0.0082
    0.2946,   0.1600,  0.118,-0.028818, 0.009683, 0.000059,-0.021269,-0.031629, 0.8615, 0.8665,-0.5320,-0.0052
    0.3179,   0.1600,  0.114,-0.026274, 0.009691, 0.000052,-0.021587,-0.031297, 0.8607, 0.8690,-0.5759,-0.0031
    0.3391,   0.1600,  0.106,-0.023485, 0.009700, 0.000043,-0.021708,-0.030719, 0.8598, 0.8718,-0.6240,-0.0017
    0.3579,   0.1600,  0.095,-0.020526, 0.009709, 0.000034,-0.021485,-0.029775, 0.8589, 0.8747,-0.6714,-0.0008
    0.3743,   0.1600,  0.081,-0.017491, 0.009719, 0.000025,-0.020744,-0.028329, 0.8579, 0.8777,-0.7090,-0.0004
    0.3881,   0.1600,  0.068,-0.014478, 0.009728, 0.000017,-0.019316,-0.026241, 0.8569, 0.8807,-0.7240,-0.0001
    0.3993,   0.1600,  0.058,-0.011561, 0.009737, 0.000012,-0.017091,-0.023387, 0.8560, 0.8836,-0.7058,-0.0000
    0.4078,   0.1600,  0.058,-0.008765, 0.009746, 0.000009,-0.014128,-0.019659, 0.8551, 0.8864,-0.6661,-0.0000
    0.4134,   0.1600,  0.072,-0.006069, 0.009755, 0.000008,-0.010911,-0.014798, 0.8542, 0.8890,-0.7364,-0.0000
    0.4163,   0.1600,  0.101,-0.003543, 0.009763, 0.000006,-0.009185,-0.011109, 0.8534, 0.8915,-1.2805, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,      0.1685
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,      0.1337
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,      0.0740
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,      0.0161
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.0341
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.0742
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.1024
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.1262
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.1570
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,     -0.2088
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,     -0.2993
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,     -0.4383
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,     -0.5886
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,      0.9136
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,      0.1593
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.1424
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.2142
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.2214
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.2104
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.1784
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.1247
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.0624
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,      0.0048
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,      0.0739
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,      0.1378
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,      0.1739
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1866
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.1516
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0895
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,      0.0253
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0325
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0796
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.1134
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.1422
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,     -0.1790
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,     -0.2387
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,     -0.3365
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,     -0.4833
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,     -0.6958
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,      0.9486
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,      0.2089
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.1352
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.2343
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.2511
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.2408
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.2038
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.1408
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.0678
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,      0.0097
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,      0.0866
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.1537
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.1906
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1974
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1623
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.0992
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0311
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0325
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0855
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.1244
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,     -0.1578
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,     -0.1995
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,     -0.2637
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,     -0.3647
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,     -0.5190
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,     -0.7762
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,      0.9648
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,      0.2378
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.1282
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.2474
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.2745
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.2665
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.2260
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.1556
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.0738
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,      0.0117
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0940
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1631
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.2005
Strip 6
