xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,  -1.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.041205
Cy    = ,   0.000000
Cd=,   0.010126,ICd=,    0.000106,PCd=,    0.010020
Cl   = ,-1.55567e-16
Cm   =,  -0.0373878
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.146383, YCP=,    0.000000, ZCP=,    0.058695 
XNP=,    0.000000
Bending =,    0.129232

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600, -0.372, 0.007339, 0.009799, 0.000048,-0.015630,-0.012130, 0.8501, 0.9008, 1.1053, 0.0000
   -0.4134,   0.1600, -0.375, 0.012604, 0.009814, 0.000082,-0.017609,-0.015081, 0.8488, 0.9037, 1.7175, 0.0000
   -0.4078,   0.1600, -0.366, 0.017977, 0.009829, 0.000115,-0.019762,-0.017879, 0.8475, 0.9066, 2.5741, 0.0000
   -0.3993,   0.1600, -0.345, 0.022929, 0.009843, 0.000138,-0.023578,-0.020924, 0.8462, 0.9094, 2.1971, 0.0001
   -0.3881,   0.1600, -0.316, 0.027282, 0.009856, 0.000150,-0.027360,-0.023650, 0.8452, 0.9118, 1.8341, 0.0003
   -0.3743,   0.1600, -0.283, 0.030976, 0.009866, 0.000153,-0.030557,-0.025850, 0.8442, 0.9138, 1.6186, 0.0008
   -0.3579,   0.1600, -0.249, 0.034030, 0.009875, 0.000148,-0.033066,-0.027509, 0.8435, 0.9155, 1.4859, 0.0016
   -0.3391,   0.1600, -0.219, 0.036518, 0.009882, 0.000140,-0.034948,-0.028698, 0.8429, 0.9169, 1.3976, 0.0031
   -0.3179,   0.1600, -0.193, 0.038534, 0.009888, 0.000129,-0.036327,-0.029520, 0.8424, 0.9180, 1.3345, 0.0055
   -0.2946,   0.1600, -0.171, 0.040172, 0.009892, 0.000120,-0.037329,-0.030073, 0.8420, 0.9189, 1.2869, 0.0090
   -0.2693,   0.1600, -0.153, 0.041509, 0.009896, 0.000111,-0.038059,-0.030440, 0.8416, 0.9196, 1.2499, 0.0139
   -0.2421,   0.1600, -0.139, 0.042606, 0.009899, 0.000103,-0.038597,-0.030682, 0.8414, 0.9202, 1.2204, 0.0204
   -0.2133,   0.1600, -0.128, 0.043506, 0.009902, 0.000097,-0.038999,-0.030844, 0.8411, 0.9207, 1.1968, 0.0288
   -0.1830,   0.1600, -0.120, 0.044238, 0.009904, 0.000093,-0.039302,-0.030952, 0.8410, 0.9211, 1.1781, 0.0394
   -0.1515,   0.1600, -0.113, 0.044823, 0.009906, 0.000089,-0.039530,-0.031025, 0.8408, 0.9215, 1.1634, 0.0523
   -0.1189,   0.1600, -0.109, 0.045277, 0.009907, 0.000086,-0.039700,-0.031075, 0.8407, 0.9217, 1.1522, 0.0677
   -0.0855,   0.1600, -0.105, 0.045609, 0.009908, 0.000084,-0.039820,-0.031107, 0.8406, 0.9219, 1.1440, 0.0856
   -0.0515,   0.1600, -0.103, 0.045827, 0.009909, 0.000082,-0.039897,-0.031126, 0.8406, 0.9220, 1.1388, 0.1061
   -0.0172,   0.1600, -0.102, 0.045934, 0.009909, 0.000082,-0.039934,-0.031136, 0.8405, 0.9221, 1.1362, 0.1292
    0.0172,   0.1600, -0.102, 0.045934, 0.009909, 0.000082,-0.039934,-0.031136, 0.8405, 0.9221, 1.1362, 0.1292
    0.0515,   0.1600, -0.103, 0.045827, 0.009909, 0.000082,-0.039897,-0.031126, 0.8406, 0.9220, 1.1388, 0.1061
    0.0855,   0.1600, -0.105, 0.045609, 0.009908, 0.000084,-0.039820,-0.031107, 0.8406, 0.9219, 1.1440, 0.0856
    0.1189,   0.1600, -0.109, 0.045277, 0.009907, 0.000086,-0.039700,-0.031075, 0.8407, 0.9217, 1.1522, 0.0677
    0.1515,   0.1600, -0.113, 0.044823, 0.009906, 0.000089,-0.039530,-0.031025, 0.8408, 0.9215, 1.1634, 0.0523
    0.1830,   0.1600, -0.120, 0.044238, 0.009904, 0.000093,-0.039302,-0.030952, 0.8410, 0.9211, 1.1781, 0.0394
    0.2133,   0.1600, -0.128, 0.043506, 0.009902, 0.000097,-0.038999,-0.030844, 0.8411, 0.9207, 1.1968, 0.0288
    0.2421,   0.1600, -0.139, 0.042606, 0.009899, 0.000103,-0.038597,-0.030682, 0.8414, 0.9202, 1.2204, 0.0204
    0.2693,   0.1600, -0.153, 0.041509, 0.009896, 0.000111,-0.038059,-0.030440, 0.8416, 0.9196, 1.2499, 0.0139
    0.2946,   0.1600, -0.171, 0.040172, 0.009892, 0.000120,-0.037329,-0.030073, 0.8420, 0.9189, 1.2869, 0.0090
    0.3179,   0.1600, -0.193, 0.038534, 0.009888, 0.000129,-0.036327,-0.029520, 0.8424, 0.9180, 1.3345, 0.0055
    0.3391,   0.1600, -0.219, 0.036518, 0.009882, 0.000140,-0.034948,-0.028698, 0.8429, 0.9169, 1.3976, 0.0031
    0.3579,   0.1600, -0.249, 0.034030, 0.009875, 0.000148,-0.033066,-0.027509, 0.8435, 0.9155, 1.4859, 0.0016
    0.3743,   0.1600, -0.283, 0.030976, 0.009866, 0.000153,-0.030557,-0.025850, 0.8442, 0.9138, 1.6186, 0.0008
    0.3881,   0.1600, -0.316, 0.027282, 0.009856, 0.000150,-0.027360,-0.023650, 0.8452, 0.9118, 1.8341, 0.0003
    0.3993,   0.1600, -0.345, 0.022929, 0.009843, 0.000138,-0.023578,-0.020924, 0.8462, 0.9094, 2.1971, 0.0001
    0.4078,   0.1600, -0.366, 0.017977, 0.009829, 0.000115,-0.019762,-0.017879, 0.8475, 0.9066, 2.5741, 0.0000
    0.4134,   0.1600, -0.375, 0.012604, 0.009814, 0.000082,-0.017609,-0.015081, 0.8488, 0.9037, 1.7175, 0.0000
    0.4163,   0.1600, -0.372, 0.007339, 0.009799, 0.000048,-0.015630,-0.012130, 0.8501, 0.9008, 1.1053, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,      0.1710
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,      0.1358
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,      0.0759
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,      0.0176
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.0322
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.0709
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.0966
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.1169
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.1428
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,     -0.1863
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,     -0.2593
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,     -0.3517
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,     -0.3743
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,      0.8559
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,      0.0859
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.1865
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.2408
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.2379
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.2205
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.1840
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.1273
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.0638
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,      0.0032
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,      0.0712
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,      0.1342
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,      0.1694
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1878
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.1524
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0905
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,      0.0265
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0304
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0755
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.1064
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.1310
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,     -0.1616
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,     -0.2106
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,     -0.2866
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,     -0.3785
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,     -0.4409
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,      0.8906
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,      0.1230
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.1897
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.2683
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.2726
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.2543
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.2116
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.1447
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.0696
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,      0.0086
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,      0.0854
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.1523
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.1884
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1980
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1627
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.1002
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0328
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0295
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0801
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.1155
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,     -0.1440
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,     -0.1782
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,     -0.2297
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,     -0.3055
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,     -0.3985
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,     -0.4861
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,      0.9066
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,      0.1421
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.1915
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.2882
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.3011
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.2837
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.2364
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.1613
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.0768
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,      0.0102
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0929
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1623
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.1992
Strip 6
