xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,   7.500000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.655547
Cy    = ,   0.000000
Cd=,   0.036211,ICd=,    0.025956,PCd=,    0.010255
Cl   = ,5.09214e-16
Cm   =,   -0.184185
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.043950, YCP=,   -0.000000, ZCP=,    0.006189 
XNP=,    0.000000
Bending =,    1.987680

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600, -4.361, 0.098596, 0.010028, 0.007519,-0.070123,-0.021023, 0.8289, 0.9432, 0.3563, 0.0000
   -0.4134,   0.1600, -4.143, 0.169189, 0.010091, 0.012256,-0.073859,-0.017229, 0.8165, 0.9603, 0.3239, 0.0000
   -0.4078,   0.1600, -3.942, 0.242225, 0.010033, 0.016692,-0.066883,-0.002253, 0.8026, 0.9738, 0.2550, 0.0002
   -0.3993,   0.1600, -3.750, 0.312154, 0.009899, 0.020461,-0.077862, 0.000648, 0.7878, 0.9860, 0.2439, 0.0012
   -0.3881,   0.1600, -3.555, 0.377485, 0.009756, 0.023450,-0.094750,-0.000874, 0.7706, 0.9955, 0.2483, 0.0039
   -0.3743,   0.1600, -3.356, 0.437431, 0.009635, 0.025652,-0.112861,-0.003911, 0.7475, 0.9997, 0.2551, 0.0102
   -0.3579,   0.1600, -3.158, 0.491573, 0.009600, 0.027122,-0.130273,-0.007281, 0.7212, 1.0000, 0.2611, 0.0224
   -0.3391,   0.1600, -2.965, 0.539771, 0.009635, 0.027954,-0.146165,-0.010480, 0.6956, 1.0000, 0.2657, 0.0436
   -0.3179,   0.1600, -2.780, 0.582111, 0.009713, 0.028266,-0.160222,-0.013304, 0.6714, 1.0000, 0.2691, 0.0773
   -0.2946,   0.1600, -2.608, 0.618843, 0.009813, 0.028187,-0.172387,-0.015688, 0.6491, 1.0000, 0.2715, 0.1278
   -0.2693,   0.1600, -2.451, 0.650329, 0.009927, 0.027840,-0.182738,-0.017645, 0.6274, 1.0000, 0.2732, 0.1994
   -0.2421,   0.1600, -2.312, 0.676985, 0.010038, 0.027333,-0.191420,-0.019217, 0.6077, 1.0000, 0.2744, 0.2965
   -0.2133,   0.1600, -2.191, 0.699239, 0.010144, 0.026751,-0.198596,-0.020459, 0.5903, 1.0000, 0.2752, 0.4234
   -0.1830,   0.1600, -2.088, 0.717500, 0.010245, 0.026162,-0.204431,-0.021425, 0.5742, 1.0000, 0.2758, 0.5842
   -0.1515,   0.1600, -2.004, 0.732136, 0.010337, 0.025616,-0.209068,-0.022162, 0.5597, 1.0000, 0.2762, 0.7823
   -0.1189,   0.1600, -1.937, 0.743461, 0.010408, 0.025146,-0.212631,-0.022707, 0.5486, 1.0000, 0.2764, 1.0204
   -0.0855,   0.1600, -1.888, 0.751730, 0.010459, 0.024777,-0.215218,-0.023092, 0.5404, 1.0000, 0.2766, 1.3004
   -0.0515,   0.1600, -1.855, 0.757137, 0.010511, 0.024524,-0.216903,-0.023337, 0.5333, 1.0000, 0.2767, 1.6229
   -0.0172,   0.1600, -1.839, 0.759809, 0.010539, 0.024395,-0.217734,-0.023456, 0.5297, 1.0000, 0.2767, 1.9877
    0.0172,   0.1600, -1.839, 0.759809, 0.010539, 0.024395,-0.217734,-0.023456, 0.5297, 1.0000, 0.2767, 1.9877
    0.0515,   0.1600, -1.855, 0.757137, 0.010511, 0.024524,-0.216903,-0.023337, 0.5333, 1.0000, 0.2767, 1.6229
    0.0855,   0.1600, -1.888, 0.751730, 0.010459, 0.024777,-0.215218,-0.023092, 0.5404, 1.0000, 0.2766, 1.3004
    0.1189,   0.1600, -1.937, 0.743461, 0.010408, 0.025146,-0.212631,-0.022707, 0.5486, 1.0000, 0.2764, 1.0204
    0.1515,   0.1600, -2.004, 0.732136, 0.010337, 0.025616,-0.209068,-0.022162, 0.5597, 1.0000, 0.2762, 0.7823
    0.1830,   0.1600, -2.088, 0.717500, 0.010245, 0.026162,-0.204431,-0.021425, 0.5742, 1.0000, 0.2758, 0.5842
    0.2133,   0.1600, -2.191, 0.699239, 0.010144, 0.026751,-0.198596,-0.020459, 0.5903, 1.0000, 0.2752, 0.4234
    0.2421,   0.1600, -2.312, 0.676985, 0.010038, 0.027333,-0.191420,-0.019217, 0.6077, 1.0000, 0.2744, 0.2965
    0.2693,   0.1600, -2.451, 0.650329, 0.009927, 0.027840,-0.182738,-0.017645, 0.6274, 1.0000, 0.2732, 0.1994
    0.2946,   0.1600, -2.608, 0.618843, 0.009813, 0.028187,-0.172387,-0.015688, 0.6491, 1.0000, 0.2715, 0.1278
    0.3179,   0.1600, -2.780, 0.582111, 0.009713, 0.028266,-0.160222,-0.013304, 0.6714, 1.0000, 0.2691, 0.0773
    0.3391,   0.1600, -2.965, 0.539771, 0.009635, 0.027954,-0.146165,-0.010480, 0.6956, 1.0000, 0.2657, 0.0436
    0.3579,   0.1600, -3.158, 0.491573, 0.009600, 0.027122,-0.130273,-0.007281, 0.7212, 1.0000, 0.2611, 0.0224
    0.3743,   0.1600, -3.356, 0.437431, 0.009635, 0.025652,-0.112861,-0.003911, 0.7475, 0.9997, 0.2551, 0.0102
    0.3881,   0.1600, -3.555, 0.377485, 0.009756, 0.023450,-0.094750,-0.000874, 0.7706, 0.9955, 0.2483, 0.0039
    0.3993,   0.1600, -3.750, 0.312154, 0.009899, 0.020461,-0.077862, 0.000648, 0.7878, 0.9860, 0.2439, 0.0012
    0.4078,   0.1600, -3.942, 0.242225, 0.010033, 0.016692,-0.066883,-0.002253, 0.8026, 0.9738, 0.2550, 0.0002
    0.4134,   0.1600, -4.143, 0.169189, 0.010091, 0.012256,-0.073859,-0.017229, 0.8165, 0.9603, 0.3239, 0.0000
    0.4163,   0.1600, -4.361, 0.098596, 0.010028, 0.007519,-0.070123,-0.021023, 0.8289, 0.9432, 0.3563, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,      0.0205
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,     -0.0151
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,     -0.0600
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,     -0.0901
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.1035
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.1035
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.0900
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.0686
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.0438
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,     -0.0116
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,      0.0568
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,      0.2820
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,      0.8185
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,     -0.3389
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,     -0.6522
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.5861
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.4784
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.3926
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.3293
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.2675
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.2065
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.1611
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,     -0.1323
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,     -0.1073
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,     -0.0710
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,     -0.0477
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1342
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.0973
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0416
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,     -0.0111
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0490
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0665
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.0629
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.0453
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,     -0.0190
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,      0.0220
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,      0.1128
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,      0.3716
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,      0.8911
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,     -0.5249
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,     -0.7593
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.6803
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.5583
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.4537
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.3714
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.2878
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.1998
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.1201
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,     -0.0486
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,      0.0167
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.0753
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.1040
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1794
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1440
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.0888
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0320
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0134
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0384
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.0397
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,     -0.0234
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,      0.0061
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,      0.0561
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,      0.1633
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,      0.4413
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,      0.9397
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,     -0.7265
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,     -0.8679
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.7669
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.6339
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.5161
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.4188
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.3181
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.2106
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.1101
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,     -0.0184
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0633
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1315
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.1640
Strip 6
