xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,   6.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.548704
Cy    = ,   0.000000
Cd=,   0.028081,ICd=,    0.018185,PCd=,    0.009896
Cl   = ,3.85031e-16
Cm   =,   -0.158757
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.045448, YCP=,   -0.000000, ZCP=,    0.006812 
XNP=,    0.000000
Bending =,    1.666700

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600, -3.664, 0.082838, 0.010006, 0.005304,-0.060654,-0.019444, 0.8321, 0.9381, 0.3671, 0.0000
   -0.4134,   0.1600, -3.484, 0.142150, 0.010072, 0.008655,-0.064135,-0.016888, 0.8210, 0.9546, 0.3372, 0.0000
   -0.4078,   0.1600, -3.316, 0.203502, 0.010082, 0.011793,-0.058765,-0.005043, 0.8104, 0.9669, 0.2700, 0.0002
   -0.3993,   0.1600, -3.154, 0.262210, 0.010007, 0.014451,-0.068508,-0.003199, 0.7986, 0.9773, 0.2584, 0.0010
   -0.3881,   0.1600, -2.988, 0.317010, 0.009888, 0.016546,-0.083125,-0.004946, 0.7867, 0.9868, 0.2621, 0.0033
   -0.3743,   0.1600, -2.818, 0.367239, 0.009779, 0.018077,-0.098651,-0.007851, 0.7741, 0.9944, 0.2680, 0.0086
   -0.3579,   0.1600, -2.649, 0.412556, 0.009676, 0.019086,-0.113477,-0.010935, 0.7576, 0.9983, 0.2732, 0.0188
   -0.3391,   0.1600, -2.484, 0.452857, 0.009619, 0.019643,-0.126935,-0.013793, 0.7403, 1.0000, 0.2771, 0.0366
   -0.3179,   0.1600, -2.327, 0.488230, 0.009598, 0.019837,-0.138789,-0.016277, 0.7229, 1.0000, 0.2799, 0.0649
   -0.2946,   0.1600, -2.181, 0.518898, 0.009614, 0.019761,-0.149011,-0.018349, 0.7069, 1.0000, 0.2818, 0.1073
   -0.2693,   0.1600, -2.049, 0.545174, 0.009644, 0.019501,-0.157687,-0.020034, 0.6926, 1.0000, 0.2831, 0.1673
   -0.2421,   0.1600, -1.931, 0.567414, 0.009681, 0.019133,-0.164949,-0.021380, 0.6800, 1.0000, 0.2840, 0.2488
   -0.2133,   0.1600, -1.829, 0.585978, 0.009724, 0.018716,-0.170944,-0.022437, 0.6691, 1.0000, 0.2845, 0.3553
   -0.1830,   0.1600, -1.743, 0.601210, 0.009765, 0.018297,-0.175814,-0.023257, 0.6598, 1.0000, 0.2849, 0.4901
   -0.1515,   0.1600, -1.672, 0.613418, 0.009799, 0.017911,-0.179682,-0.023881, 0.6524, 1.0000, 0.2851, 0.6562
   -0.1189,   0.1600, -1.617, 0.622864, 0.009828, 0.017579,-0.182652,-0.024342, 0.6464, 1.0000, 0.2852, 0.8559
   -0.0855,   0.1600, -1.575, 0.629762, 0.009853, 0.017319,-0.184808,-0.024667, 0.6416, 1.0000, 0.2853, 1.0906
   -0.0515,   0.1600, -1.548, 0.634272, 0.009869, 0.017141,-0.186212,-0.024874, 0.6385, 1.0000, 0.2853, 1.3609
   -0.0172,   0.1600, -1.534, 0.636501, 0.009877, 0.017050,-0.186904,-0.024974, 0.6369, 1.0000, 0.2853, 1.6667
    0.0172,   0.1600, -1.534, 0.636501, 0.009877, 0.017050,-0.186904,-0.024974, 0.6369, 1.0000, 0.2853, 1.6667
    0.0515,   0.1600, -1.548, 0.634272, 0.009869, 0.017141,-0.186212,-0.024874, 0.6385, 1.0000, 0.2853, 1.3609
    0.0855,   0.1600, -1.575, 0.629762, 0.009853, 0.017319,-0.184808,-0.024667, 0.6416, 1.0000, 0.2853, 1.0906
    0.1189,   0.1600, -1.617, 0.622864, 0.009828, 0.017579,-0.182652,-0.024342, 0.6464, 1.0000, 0.2852, 0.8559
    0.1515,   0.1600, -1.672, 0.613418, 0.009799, 0.017911,-0.179682,-0.023881, 0.6524, 1.0000, 0.2851, 0.6562
    0.1830,   0.1600, -1.743, 0.601210, 0.009765, 0.018297,-0.175814,-0.023257, 0.6598, 1.0000, 0.2849, 0.4901
    0.2133,   0.1600, -1.829, 0.585978, 0.009724, 0.018716,-0.170944,-0.022437, 0.6691, 1.0000, 0.2845, 0.3553
    0.2421,   0.1600, -1.931, 0.567414, 0.009681, 0.019133,-0.164949,-0.021380, 0.6800, 1.0000, 0.2840, 0.2488
    0.2693,   0.1600, -2.049, 0.545174, 0.009644, 0.019501,-0.157687,-0.020034, 0.6926, 1.0000, 0.2831, 0.1673
    0.2946,   0.1600, -2.181, 0.518898, 0.009614, 0.019761,-0.149011,-0.018349, 0.7069, 1.0000, 0.2818, 0.1073
    0.3179,   0.1600, -2.327, 0.488230, 0.009598, 0.019837,-0.138789,-0.016277, 0.7229, 1.0000, 0.2799, 0.0649
    0.3391,   0.1600, -2.484, 0.452857, 0.009619, 0.019643,-0.126935,-0.013793, 0.7403, 1.0000, 0.2771, 0.0366
    0.3579,   0.1600, -2.649, 0.412556, 0.009676, 0.019086,-0.113477,-0.010935, 0.7576, 0.9983, 0.2732, 0.0188
    0.3743,   0.1600, -2.818, 0.367239, 0.009779, 0.018077,-0.098651,-0.007851, 0.7741, 0.9944, 0.2680, 0.0086
    0.3881,   0.1600, -2.988, 0.317010, 0.009888, 0.016546,-0.083125,-0.004946, 0.7867, 0.9868, 0.2621, 0.0033
    0.3993,   0.1600, -3.154, 0.262210, 0.010007, 0.014451,-0.068508,-0.003199, 0.7986, 0.9773, 0.2584, 0.0010
    0.4078,   0.1600, -3.316, 0.203502, 0.010082, 0.011793,-0.058765,-0.005043, 0.8104, 0.9669, 0.2700, 0.0002
    0.4134,   0.1600, -3.484, 0.142150, 0.010072, 0.008655,-0.064135,-0.016888, 0.8210, 0.9546, 0.3372, 0.0000
    0.4163,   0.1600, -3.664, 0.082838, 0.010006, 0.005304,-0.060654,-0.019444, 0.8321, 0.9381, 0.3671, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,      0.0692
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,      0.0332
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,     -0.0164
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,     -0.0555
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.0797
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.0899
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.0856
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.0731
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.0582
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,     -0.0398
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,      0.0048
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,      0.1847
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,      0.6923
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,     -0.0387
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,     -0.5087
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.5131
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.4354
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.3637
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.3073
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.2482
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.1853
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.1330
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,     -0.0928
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,     -0.0559
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,     -0.0124
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,      0.0135
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1518
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.1149
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0576
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,      0.0018
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0409
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0647
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.0683
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.0590
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,     -0.0432
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,     -0.0179
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,      0.0463
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,      0.2590
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,      0.7675
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,     -0.1578
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,     -0.5854
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.5912
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.5075
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.4223
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.3506
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.2731
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.1873
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.1067
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,     -0.0323
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,      0.0364
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.0971
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.1274
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1857
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1502
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.0934
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0342
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0149
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0451
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.0530
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,     -0.0449
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,     -0.0266
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,      0.0066
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,      0.0859
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,      0.3188
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,      0.8265
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,     -0.2932
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,     -0.6661
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.6616
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.5737
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.4800
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.3966
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.3046
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.2019
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.1032
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,     -0.0114
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0711
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1400
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.1734
Strip 6
