xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,   9.500000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.796305
Cy    = ,   0.000000
Cd=,   0.050658,ICd=,    0.038302,PCd=,    0.012356
Cl   = ,6.30383e-16
Cm   =,   -0.217584
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.042467, YCP=,   -0.000000, ZCP=,    0.005648 
XNP=,    0.000000
Bending =,    2.407776

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600, -5.285, 0.119217, 0.010056, 0.011027,-0.082555,-0.023120, 0.8248, 0.9498, 0.3467, 0.0000
   -0.4134,   0.1600, -5.016, 0.204573, 0.010082, 0.017954,-0.086591,-0.017655, 0.8102, 0.9671, 0.3119, 0.0000
   -0.4078,   0.1600, -4.770, 0.292900, 0.009942, 0.024444,-0.077492, 0.001462, 0.7920, 0.9826, 0.2415, 0.0003
   -0.3993,   0.1600, -4.539, 0.377514, 0.009756, 0.029973,-0.090092, 0.005765, 0.7706, 0.9955, 0.2307, 0.0014
   -0.3881,   0.1600, -4.306, 0.456629, 0.009617, 0.034379,-0.109958, 0.004552, 0.7385, 1.0000, 0.2358, 0.0048
   -0.3743,   0.1600, -4.069, 0.529291, 0.009619, 0.037651,-0.131464, 0.001350, 0.7015, 1.0000, 0.2433, 0.0124
   -0.3579,   0.1600, -3.833, 0.594985, 0.009748, 0.039862,-0.152271,-0.002389, 0.6636, 1.0000, 0.2500, 0.0271
   -0.3391,   0.1600, -3.602, 0.653520, 0.009938, 0.041137,-0.171359,-0.006029, 0.6252, 1.0000, 0.2552, 0.0527
   -0.3179,   0.1600, -3.381, 0.704980, 0.010171, 0.041646,-0.188313,-0.009295, 0.5859, 1.0000, 0.2591, 0.0936
   -0.2946,   0.1600, -3.174, 0.749650, 0.010446, 0.041571,-0.203031,-0.012085, 0.5425, 1.0000, 0.2620, 0.1547
   -0.2693,   0.1600, -2.985, 0.787956, 0.010824, 0.041091,-0.215591,-0.014394, 0.4913, 1.0000, 0.2641, 0.2413
   -0.2421,   0.1600, -2.817, 0.820394, 0.011397, 0.040367,-0.226153,-0.016261, 0.4297, 1.0000, 0.2656, 0.3588
   -0.2133,   0.1600, -2.670, 0.847479, 0.012081, 0.039525,-0.234903,-0.017742, 0.3680, 1.0000, 0.2667, 0.5126
   -0.1830,   0.1600, -2.546, 0.869705, 0.012810, 0.038668,-0.242030,-0.018899, 0.3100, 1.0000, 0.2674, 0.7074
   -0.1515,   0.1600, -2.443, 0.887520, 0.013459, 0.037870,-0.247700,-0.019782, 0.2686, 1.0000, 0.2679, 0.9473
   -0.1189,   0.1600, -2.362, 0.901304, 0.013975, 0.037181,-0.252058,-0.020437, 0.2376, 1.0000, 0.2683, 1.2358
   -0.0855,   0.1600, -2.302, 0.911369, 0.014354, 0.036639,-0.255224,-0.020900, 0.2153, 1.0000, 0.2685, 1.5750
   -0.0515,   0.1600, -2.263, 0.917950, 0.014634, 0.036267,-0.257288,-0.021194, 0.2018, 1.0000, 0.2687, 1.9658
   -0.0172,   0.1600, -2.243, 0.921202, 0.014773, 0.036079,-0.258305,-0.021338, 0.1952, 1.0000, 0.2688, 2.4078
    0.0172,   0.1600, -2.243, 0.921202, 0.014773, 0.036079,-0.258305,-0.021338, 0.1952, 1.0000, 0.2688, 2.4078
    0.0515,   0.1600, -2.263, 0.917950, 0.014634, 0.036267,-0.257288,-0.021194, 0.2018, 1.0000, 0.2687, 1.9658
    0.0855,   0.1600, -2.302, 0.911369, 0.014354, 0.036639,-0.255224,-0.020900, 0.2153, 1.0000, 0.2685, 1.5750
    0.1189,   0.1600, -2.362, 0.901304, 0.013975, 0.037181,-0.252058,-0.020437, 0.2376, 1.0000, 0.2683, 1.2358
    0.1515,   0.1600, -2.443, 0.887520, 0.013459, 0.037870,-0.247700,-0.019782, 0.2686, 1.0000, 0.2679, 0.9473
    0.1830,   0.1600, -2.546, 0.869705, 0.012810, 0.038668,-0.242030,-0.018899, 0.3100, 1.0000, 0.2674, 0.7074
    0.2133,   0.1600, -2.670, 0.847479, 0.012081, 0.039525,-0.234903,-0.017742, 0.3680, 1.0000, 0.2667, 0.5126
    0.2421,   0.1600, -2.817, 0.820394, 0.011397, 0.040367,-0.226153,-0.016261, 0.4297, 1.0000, 0.2656, 0.3588
    0.2693,   0.1600, -2.985, 0.787956, 0.010824, 0.041091,-0.215591,-0.014394, 0.4913, 1.0000, 0.2641, 0.2413
    0.2946,   0.1600, -3.174, 0.749650, 0.010446, 0.041571,-0.203031,-0.012085, 0.5425, 1.0000, 0.2620, 0.1547
    0.3179,   0.1600, -3.381, 0.704980, 0.010171, 0.041646,-0.188313,-0.009295, 0.5859, 1.0000, 0.2591, 0.0936
    0.3391,   0.1600, -3.602, 0.653520, 0.009938, 0.041137,-0.171359,-0.006029, 0.6252, 1.0000, 0.2552, 0.0527
    0.3579,   0.1600, -3.833, 0.594985, 0.009748, 0.039862,-0.152271,-0.002389, 0.6636, 1.0000, 0.2500, 0.0271
    0.3743,   0.1600, -4.069, 0.529291, 0.009619, 0.037651,-0.131464, 0.001350, 0.7015, 1.0000, 0.2433, 0.0124
    0.3881,   0.1600, -4.306, 0.456629, 0.009617, 0.034379,-0.109958, 0.004552, 0.7385, 1.0000, 0.2358, 0.0048
    0.3993,   0.1600, -4.539, 0.377514, 0.009756, 0.029973,-0.090092, 0.005765, 0.7706, 0.9955, 0.2307, 0.0014
    0.4078,   0.1600, -4.770, 0.292900, 0.009942, 0.024444,-0.077492, 0.001462, 0.7920, 0.9826, 0.2415, 0.0003
    0.4134,   0.1600, -5.016, 0.204573, 0.010082, 0.017954,-0.086591,-0.017655, 0.8102, 0.9671, 0.3119, 0.0000
    0.4163,   0.1600, -5.285, 0.119217, 0.010056, 0.011027,-0.082555,-0.023120, 0.8248, 0.9498, 0.3467, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,     -0.0587
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,     -0.0936
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,     -0.1308
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,     -0.1462
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.1424
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.1267
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.0996
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.0655
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.0268
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,      0.0241
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,      0.1230
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,      0.4010
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,      0.9289
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,     -0.7960
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,     -0.8512
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.6845
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.5361
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.4320
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.3603
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.2961
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.2394
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.2056
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,     -0.1950
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,     -0.1887
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,     -0.1635
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,     -0.1440
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1054
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.0686
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0156
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,     -0.0322
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0629
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0711
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.0573
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.0282
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,      0.0125
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,      0.0739
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,      0.1979
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,      0.5073
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,      0.9799
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,     -1.0894
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,     -1.0015
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.8001
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.6252
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.4949
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.3989
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.3081
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.2182
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.1409
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,     -0.0744
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,     -0.0144
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.0409
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.0675
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1691
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1339
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.0811
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0278
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0123
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0300
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.0223
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,      0.0052
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,      0.0494
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,      0.1210
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,      0.2619
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,      0.5861
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,      0.9968
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,     -1.3971
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,     -1.1507
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.9087
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.7130
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.5628
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.4471
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.3352
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.2220
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.1199
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,     -0.0288
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0511
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1183
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.1495
Strip 6
