xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,  -3.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,  -0.104755
Cy    = ,   0.000000
Cd=,   0.010467,ICd=,    0.000654,PCd=,    0.009813
Cl   = ,-3.34916e-16
Cm   =, -0.00254388
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,   -0.005222, YCP=,   -0.000000, ZCP=,   -0.020067 
XNP=,    0.000000
Bending =,   -0.313577

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600,  0.573,-0.014411, 0.009728, 0.000144,-0.002761,-0.010098, 0.8569, 0.8808,-0.1063, 0.0000
   -0.4134,   0.1600,  0.518,-0.024716, 0.009696, 0.000223,-0.004225,-0.014509, 0.8602, 0.8705,-0.1139,-0.0000
   -0.4078,   0.1600,  0.481,-0.035469, 0.009662, 0.000298,-0.008499,-0.021420, 0.8637, 0.8599,-0.1765,-0.0000
   -0.3993,   0.1600,  0.461,-0.046002, 0.009630, 0.000370,-0.010610,-0.025823, 0.8671, 0.8489,-0.1860,-0.0002
   -0.3881,   0.1600,  0.451,-0.056179, 0.009613, 0.000442,-0.011284,-0.028801, 0.8707, 0.8334,-0.1719,-0.0006
   -0.3743,   0.1600,  0.445,-0.065887, 0.009599, 0.000512,-0.010946,-0.030776, 0.8741, 0.8182,-0.1481,-0.0015
   -0.3579,   0.1600,  0.439,-0.075002, 0.009585, 0.000574,-0.009924,-0.032009, 0.8773, 0.8040,-0.1217,-0.0033
   -0.3391,   0.1600,  0.431,-0.083401, 0.009573, 0.000627,-0.008492,-0.032706, 0.8803, 0.7909,-0.0964,-0.0065
   -0.3179,   0.1600,  0.420,-0.090988, 0.009562, 0.000666,-0.006874,-0.033040, 0.8830, 0.7789,-0.0739,-0.0116
   -0.2946,   0.1600,  0.406,-0.097707, 0.009596, 0.000692,-0.005241,-0.033149, 0.8856, 0.7575,-0.0548,-0.0193
   -0.2693,   0.1600,  0.390,-0.103548, 0.009637, 0.000706,-0.003701,-0.033130, 0.8879, 0.7364,-0.0389,-0.0303
   -0.2421,   0.1600,  0.375,-0.108537, 0.009672, 0.000710,-0.002320,-0.033050, 0.8898, 0.7184,-0.0261,-0.0454
   -0.2133,   0.1600,  0.359,-0.112722, 0.009701, 0.000707,-0.001127,-0.032949, 0.8915, 0.7033,-0.0159,-0.0652
   -0.1830,   0.1600,  0.345,-0.116163, 0.009725, 0.000700,-0.000129,-0.032849, 0.8928, 0.6909,-0.0078,-0.0904
   -0.1515,   0.1600,  0.333,-0.118923, 0.009744, 0.000692, 0.000680,-0.032761, 0.8939, 0.6809,-0.0016,-0.1217
   -0.1189,   0.1600,  0.324,-0.121057, 0.009759, 0.000684, 0.001307,-0.032690, 0.8947, 0.6732, 0.0030,-0.1594
   -0.0855,   0.1600,  0.316,-0.122615, 0.009770, 0.000676, 0.001767,-0.032636, 0.8953, 0.6676, 0.0063,-0.2039
   -0.0515,   0.1600,  0.311,-0.123633, 0.009777, 0.000671, 0.002068,-0.032601, 0.8957, 0.6640, 0.0084,-0.2553
   -0.0172,   0.1600,  0.309,-0.124137, 0.009780, 0.000669, 0.002217,-0.032583, 0.8959, 0.6621, 0.0094,-0.3136
    0.0172,   0.1600,  0.309,-0.124137, 0.009780, 0.000669, 0.002217,-0.032583, 0.8959, 0.6621, 0.0094,-0.3136
    0.0515,   0.1600,  0.311,-0.123633, 0.009777, 0.000671, 0.002068,-0.032601, 0.8957, 0.6640, 0.0084,-0.2553
    0.0855,   0.1600,  0.316,-0.122615, 0.009770, 0.000676, 0.001767,-0.032636, 0.8953, 0.6676, 0.0063,-0.2039
    0.1189,   0.1600,  0.324,-0.121057, 0.009759, 0.000684, 0.001307,-0.032690, 0.8947, 0.6732, 0.0030,-0.1594
    0.1515,   0.1600,  0.333,-0.118923, 0.009744, 0.000692, 0.000680,-0.032761, 0.8939, 0.6809,-0.0016,-0.1217
    0.1830,   0.1600,  0.345,-0.116163, 0.009725, 0.000700,-0.000129,-0.032849, 0.8928, 0.6909,-0.0078,-0.0904
    0.2133,   0.1600,  0.359,-0.112722, 0.009701, 0.000707,-0.001127,-0.032949, 0.8915, 0.7033,-0.0159,-0.0652
    0.2421,   0.1600,  0.375,-0.108537, 0.009672, 0.000710,-0.002320,-0.033050, 0.8898, 0.7184,-0.0261,-0.0454
    0.2693,   0.1600,  0.390,-0.103548, 0.009637, 0.000706,-0.003701,-0.033130, 0.8879, 0.7364,-0.0389,-0.0303
    0.2946,   0.1600,  0.406,-0.097707, 0.009596, 0.000692,-0.005241,-0.033149, 0.8856, 0.7575,-0.0548,-0.0193
    0.3179,   0.1600,  0.420,-0.090988, 0.009562, 0.000666,-0.006874,-0.033040, 0.8830, 0.7789,-0.0739,-0.0116
    0.3391,   0.1600,  0.431,-0.083401, 0.009573, 0.000627,-0.008492,-0.032706, 0.8803, 0.7909,-0.0964,-0.0065
    0.3579,   0.1600,  0.439,-0.075002, 0.009585, 0.000574,-0.009924,-0.032009, 0.8773, 0.8040,-0.1217,-0.0033
    0.3743,   0.1600,  0.445,-0.065887, 0.009599, 0.000512,-0.010946,-0.030776, 0.8741, 0.8182,-0.1481,-0.0015
    0.3881,   0.1600,  0.451,-0.056179, 0.009613, 0.000442,-0.011284,-0.028801, 0.8707, 0.8334,-0.1719,-0.0006
    0.3993,   0.1600,  0.461,-0.046002, 0.009630, 0.000370,-0.010610,-0.025823, 0.8671, 0.8489,-0.1860,-0.0002
    0.4078,   0.1600,  0.481,-0.035469, 0.009662, 0.000298,-0.008499,-0.021420, 0.8637, 0.8599,-0.1765,-0.0000
    0.4134,   0.1600,  0.518,-0.024716, 0.009696, 0.000223,-0.004225,-0.014509, 0.8602, 0.8705,-0.1139,-0.0000
    0.4163,   0.1600,  0.573,-0.014411, 0.009728, 0.000144,-0.002761,-0.010098, 0.8569, 0.8808,-0.1063, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,      0.1617
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,      0.1274
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,      0.0682
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,      0.0115
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.0381
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.0790
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.1093
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.1362
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.1717
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,     -0.2317
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,     -0.3398
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,     -0.5270
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,     -0.8177
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,      0.9535
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,      0.2296
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.0992
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.1881
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.2054
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.2009
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.1738
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.1235
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.0631
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,      0.0034
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,      0.0727
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,      0.1371
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,      0.1739
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1839
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.1492
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0871
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,      0.0228
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0356
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0843
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.1209
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.1536
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,     -0.1964
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,     -0.2667
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,     -0.3868
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,     -0.5911
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,     -0.9705
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,      0.9834
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,      0.2905
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.0816
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.2005
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.2296
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.2275
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.1964
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.1375
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.0669
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,      0.0095
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,      0.0863
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.1536
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.1911
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1962
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1613
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.0978
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0290
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0359
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0910
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.1333
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,     -0.1715
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,     -0.2205
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,     -0.2976
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,     -0.4245
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,     -0.6436
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,     -1.0911
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,      0.9943
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,      0.3281
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.0662
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.2068
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.2478
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.2492
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.2156
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.1499
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.0711
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,      0.0129
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0946
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1634
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.2011
Strip 6
